ID,Premise,Hypothesis,Label,Topic,Anno,Anno_Type
4899,"Dos fenómenos caracterizaron la siguiente década: el desmoronamiento cada vez más evidente de las estructuras económicas y políticas de la Unión Soviética, y un conjunto poco coherente de reformas enfocadas a revertir ese proceso.","El largo período de Gobierno a cargo de Brézhnev había comenzado a ser denominado como uno de inmovilismo ( застой ) , con un envejecido y estancado liderazgo político .",neutral,6,12,Automated
6219,"Los Juegos Olímpicos tenían una importancia laica fundamental, que presentó eventos deportivos, sin sacrificios rituales en honor a Zeus (cuya estatua, realizada por Fidias, fue colocada en el templo de Olimpia) ni a Pélope, héroe divino y rey mítico de Olimpia.",Es muy probable que los griegos adoraran a Zeus y a Pélope.,ent,4,7,Rewrite
659,"En 1503, en su último viaje por las Antillas Mayores, descubrió las islas llamadas actualmente Caimán Brac y Pequeño Caimán (pues Colón nunca vio la isla de Gran Caimán), que recibieron el nombre de Las Tortugas.","El descubridor de América no llegó a ver nunca la isla de Gran Caimán, si bien descubrió las islas de Las Tortugas, que actualmente reciben el nombre de Caimán Brac y Pequeño Caimán.",ent,2,1,Generate
2594,"Las funciones del Consejo Europeo son de orientación política y de jefatura colectiva simbólica, fijando las grandes directrices y objetivos de la Unión en los ámbitos más relevantes; la potestad legislativa le está expresamente vedada por los Tratados.",El Consejo Europeo tiene la potestad legislativa ilimitada en todos los sentidos.,cnt,5,2,Generate
3359,"Sin embargo, las autoridades locales no le permitieron ser enterrado en la mansión y su esposa Jacqueline decidió enterrarlo en el castillo de Vauvenargues, también propiedad de Picasso, donde ella también sería enterrada años más tarde.","Braque llevó sus propias obras allí , Matisse y Picasso intercambiaron cuadros : el bodegón Cántaro , bol y limón ( Fundación Beyeler , Riehen , Basilea)92 de Picasso por el Retrato de Marguerite , la hija de Matisse.80 La relación de Picasso y Matisse iba de la competición a la burla , pasando por una intensa admiración mutua ; Matisse dijo que nadie había mirado su obra como Picasso , y nadie había mirado la obra de Picasso como él.93",neutral,1,12,Automated
6198,"Pekín 2008 puede clasificar entre los tres Juegos más baratos, sin embargo las autoridades chinas no han dado a conocer los datos oficiales que permitan la comprobación de los costos.","Aunque nadie sabe cuánto costaron los Juegos de Pekín exactamente, todo el mundo se atreve a decirlo sin miedo a las autoridades chinas y sus posibles represalias.",ent,4,7,Rewrite
5710,"La primera ida y vuelta a través del océano Atlántico impulsó decisivamente la expansión mundial de la civilización europea, así como la conquista y colonización por varias de sus potencias del continente americano.",América fue colonizada mucho después de la llegada de los europeos.,cnt,2,7,Rewrite
2511,"En los estados miembros se utilizan, además de los 24 idiomas señalados, unas 60 lenguas más,​ cooficiales solo en parte del territorio o no oficiales (lenguas regionales y minoritarias).",Se ha prohibido hablar lenguas no oficiales en los países miembros.,cnt,5,1,Generate
4393,"Hay una serie de territorios de ultramar de los Estados miembros, que son legalmente parte de la Unión Europea, pero tienen ciertas exenciones en función de su lejanía de Europa.",Hasta 2007 no se admitió que la Constitución europea no había sido un proyecto exitoso.,neutral,5,11,Automated
5419,"Apollinaire fue arrestado bajo sospecha de haber robado la Mona Lisa en el Louvre, y ser parte de una banda de ladrones internacional.",Se cree que Apollinaire era un policía que no trabajaba solo.,cnt,1,6,Rewrite
7936,La independencia de Grecia del Imperio Otomano en 1821 no supuso una guerra,Los griegos no lucharon contra el imperio Otomano,ent,10,20,Crowd
1662,"En 1890, después de asistir a los Juegos Olímpicos de la Sociedad Olímpica de Wenlock, el barón Pierre de Coubertin se inspiró para fundar el Comité Olímpico Internacional (COI).",El Comité Olímpico Internacional jamás hubiera existido si su fundador no hubiera ido a los JJOO de la Sociedad Olímpica de Wenlock.,ent,4,1,Generate
5921,"Este punto, jugar sin ningún problema, se lleva a cabo desde la concepción y el desarrollo de las pruebas del juego, llevando las pruebas a cabo es una de las maneras de refinar el proceso de funcionalidad.",Mediante pruebas se mejora el proceso de funcionalidad de los videojuegos.,ent,3,6,Rewrite
5869,Gee (2004)​ establece que “la teoría de aprendizaje incorporada a los buenos videojuegos se acerca más a lo que yo creo que son las mejores teorías del aprendizaje planteadas por la ciencia cognitiva”.,Gee ignora la teoría de aprendizaje dentro del ámbito de videojuegos.,cnt,3,5,Rewrite
1930,"En Sídney 2000 y Atenas 2004, Corea del Norte y Corea del Sur desfilaron en las ceremonias de apertura de ambas ediciones con una sola bandera.",La última vez que las dos Coreas llevaron una única bandera fue en marzo de 1931.,cnt,4,1,Generate
2304,En el terreno de la investigación y exploración espacial en Europa existe la Agencia Espacial Europea (ESA en sus siglas en inglés).,Existen agencias que se encargan de la exploración e investigación espacial.,ent,5,1,Generate
7249,Las imagenes no son importantes en los videojuegos,En los videojuegos no se ven imagenes. ,cnt,10,20,Crowd
6077,"En los Juegos Olímpicos de Helsinki 1952, la Unión Soviética participó por última vez en unos Juegos Olímpicos.",Finlandia tiene experiencia de albergar unos Juegos Olímpicos.,cnt,4,5,Rewrite
823,"Las teorías secundarias afirman que el origen de Cristóbal Colón es un enigma sobre el que no existe unanimidad entre historiadores e investigadores, entre otras razones por la confusión y pérdida de documentación referente a sus orígenes y ascendencia.",No existe documentación necesaria para determinar los orígenes de Cristóbal Colón. ,ent,2,10,Generate
3600,"En España, concretamente en la provincia de Huelva, existe la ruta histórico-artística en torno a la figura de Colón, los hermanos Pinzón y los hechos que rodearon el descubrimiento.",Historiadores e investigadores han buscado los orígenes y ascendencia de Cristóbal Colón.,neutral,2,11,Automated
786,"La primera ida y vuelta a través del océano Atlántico impulsó decisivamente la expansión mundial de la civilización europea, así como la conquista y colonización por varias de sus potencias del continente americano.",América fue colonizada por Europa,ent,2,10,Generate
6118,Convertirse en ciudadanos de otra nación suele ocurrir ya sea porque las personas se sienten atraídas por los patrocinios y las instalaciones de entrenamiento o porque un atleta no cumple con los requisitos de su país de origen.,"Si un atleta quiere representar a otro país, no debe cambiar de ciudadanía.",neutral,4,5,Rewrite
6922,Los Juegos Olímpicos se han celebrado en un período menor a cuatro años sólo una vez. ,Hubo muchas ocasiones en los que los Juegos Olímpicos fueron celebrados en un periodo menor de cuatro años,cnt,10,20,Crowd
2780,"Después de la Segunda Guerra Mundial se añadieron los siguientes cuerpos armados: las Tropas de misiles estratégicos (1959), las Fuerzas de defensa antiaérea (1948) y las Tropas de Protección Civil (1970).",Se crearon varios cuerpos armados tras la Segunda Guerra Mundial.,ent,6,1,Generate
1107,El concepto del videojuego como un readymade al estilo de Duchamp o como objeto encontrado resonó en los primeros desarrolladores del juego artístico.,No todos los videojuegos se pueden considerar juegos artísticos.,ent,3,1,Generate
8019,Jacqueline fue enterrada en el cementerio de Alicante. ,Picasso y su esposa Jacqueline fueron enterrados en el castillo de Vauvenargues.,cnt,10,20,Crowd
3485,"Al dolor por la muerte de Pichot se une la del músico Erik Satie en julio.197 En verano pintó , en Juan-les-Pins , El beso ( Museo Picasso , París),198 de un espíritu más agresivo aún que La danza .",Braque dedicó el verano a pintar paisajes de estilo cubista.,neutral,1,13,Automated
7839,Los portugueses consiguieron su Reconquista contra los musulmanes en el siglo XV,Los portugueses consiguieron su Reconquista contra los musulmanes en el siglo XV,ent,10,20,Crowd
6919,A nadie le interesaba llegar a Asia Oriental.,Los portugueses consiguieron su Reconquista contra los musulmanes en el siglo XV,neutral,10,20,Crowd
7181,Con el cuadro el óleo Naturaleza mierta se introdujo un nuevo periodo denominado cubismo frío.,Picasso solo pintaba en estaciones cálidas.,neutral,10,20,Crowd
1218,La Comisión de Cultura del Congreso de los Diputados establece que el videojuego constituye un ámbito fundamental de la creación y la industria cultural de España.,No se puede negar el hecho de que los videojuegos favorecen el desarrollo de la industria cultural de España.,ent,3,2,Generate
1707,"La mascota olímpica, un animal o una figura humana que representa el patrimonio cultural del país anfitrión, fue introducido en 1968, sin embargo la primera mascota olímpica como tal fue Waldi, un perro salchicha mascota de Múnich 1972.","Cada mascota olímpica es única, dado que representa un país concreto que alberga los juegos. ",ent,4,2,Generate
2199,Los países y territorios de ultramar son países que no forman parte del territorio comunitario (a diferencia de las regiones ultraperiféricas).,Los países de ultramar no se consideran territorio comunitario.,ent,5,1,Generate
2644,"El Tratado de Lisboa garantiza las libertades y los principios enunciados en la Carta de los Derechos Fundamentales de la Unión Europea, cuyas disposiciones pasan a ser jurídicamente vinculantes.",Las disposiciones de la Carta de los Derechos Fundamentales de la UE carecen del poder jurídico.,cnt,5,2,Generate
3337,"Tras la gira por Italia, la compañía se dirigió a finales de abril a París, donde el 18 de mayo de 1917 tuvo lugar la primera presentación de Parade en el Théâtre du Châtelet.","Hacia finales de septiembre vuelve a París con Eva para recoger sus pertenencias y mudarse al nuevo estudio , donde se instalan el primero de octubre .",neutral,1,12,Automated
4594,"Al principio, estas reformas incluían la política de separar una porción de tierra de la producción, imponer cuotas en la producción lechera, etc.","Estos ámbitos competenciales se conocen en la jerga comunitaria por el nombre de "" carteras "" , y dado que no tienen estructura administrativa propia , son gestionados por el propio Comisario y , en su nombre , por su gabinete .",neutral,5,12,Automated
202,"Regresó a Barcelona el 20 o 23 de diciembre (según distintas fuentes) con Casagemas, al que Picasso llevó consigo a celebrar el fin de año en Málaga.",En Málaga se celebra el fin de año.,ent,1,9,Generate
2582,En los tratados anteriores al de Lisboa no había previsto ningún procedimiento jurídico que regulara la retirada de los estados.,En el Tratado de Lisboa no está previsto ningún procedimiento jurídico que regule la retirada de los estados.,cnt,5,2,Generate
